0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,3,3,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,3,4,4,4,6,6,4,4,4,3,1,0,0,0,0,0
0,0,0,0,0,0,1,3,4,4,6,6,6,6,6,6,4,4,3,1,0,0,0,0
0,0,0,0,0,1,3,4,4,6,6,6,6,6,6,6,6,4,3,1,0,0,0,0
0,0,0,0,0,1,3,4,6,6,6,2,2,2,2,6,6,4,3,1,0,0,0,0
0,0,0,0,0,1,3,4,6,6,2,2,1,1,2,2,6,4,3,1,0,0,0,0
0,0,0,0,0,1,3,4,6,2,2,1,1,1,1,2,2,6,4,3,1,0,0,0
0,0,0,0,0,1,3,4,6,2,2,2,2,2,2,2,2,6,4,3,1,0,0,0
0,0,0,0,0,1,3,4,6,6,2,2,2,2,2,2,6,6,4,3,1,0,0,0
0,0,0,0,0,0,1,3,4,6,6,6,6,6,6,6,6,4,3,1,0,0,0,0
0,0,0,0,0,0,1,1,3,4,4,4,4,4,4,4,4,3,1,1,0,0,0,0
0,0,0,0,0,0,0,1,3,3,28,28,28,28,28,28,3,3,1,0,0,0,0,0
0,0,0,0,0,0,0,1,3,28,29,29,28,28,29,29,28,3,1,0,0,0,0,0
0,0,0,0,0,0,1,1,3,28,29,28,28,28,28,29,28,3,1,1,0,0,0,0
0,0,0,0,0,1,1,20,20,20,20,20,20,20,20,20,20,20,1,1,0,0,0,0
0,0,0,0,1,1,20,21,21,20,20,20,20,20,20,21,21,20,1,1,0,0,0,0
0,0,0,1,1,20,21,22,21,20,20,20,20,20,20,21,22,21,20,1,1,0,0,0
0,0,0,1,20,20,21,21,20,20,20,20,20,20,20,20,21,21,20,20,1,0,0,0
0,0,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,0,0
0,0,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,0,0
0,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,0
0,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,0
0,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,0
0,0,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,0,0
0,0,0,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,0,0,0
0,0,0,0,1,1,20,20,20,20,20,20,20,20,20,20,20,20,1,1,0,0,0,0
0,0,0,0,0,1,1,1,1,20,20,20,20,20,20,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
