5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0
6,0,0,0,1,9,9,1,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0
6,6,0,1,18,10,10,18,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0
0,1,0,10,10,10,6,1,3,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0
0,3,0,16,10,13,0,1,1,2,5,6,1,0,0,0,0,0,0,0,1,2,0,0
0,6,0,19,10,1,0,5,3,4,14,5,1,0,0,0,0,0,0,0,1,4,0,0
0,6,4,10,19,0,1,5,15,15,14,5,6,0,0,0,0,0,0,0,0,6,5,6
0,6,1,0,0,0,0,1,5,4,5,5,1,0,0,0,0,0,0,0,0,6,5,5
0,5,5,0,0,0,0,5,5,6,5,6,2,0,0,0,0,0,0,0,0,5,2,1
0,5,6,6,0,1,5,5,5,5,5,3,5,0,0,0,0,0,0,0,5,3,5,6
0,5,6,1,1,6,1,5,6,1,5,5,4,1,0,0,0,0,0,0,0,0,0,0
0,4,6,1,6,6,1,5,3,4,4,1,5,5,1,0,0,0,0,0,0,0,0,0
0,4,6,5,6,6,1,1,4,1,5,5,5,1,5,2,0,0,0,0,0,0,0,0
0,3,6,6,3,4,1,5,3,5,6,5,5,6,5,4,0,0,0,0,0,0,0,0
0,3,6,6,2,0,1,5,2,5,5,1,5,6,4,5,0,0,0,0,0,0,0,0
0,1,5,5,4,0,1,5,2,5,5,1,2,5,3,5,0,0,0,0,0,0,0,0
0,3,5,4,6,0,1,5,2,5,5,5,5,5,4,5,0,0,0,0,0,0,0,0
0,6,5,6,4,0,4,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0
0,6,4,3,6,0,0,1,4,1,5,5,5,4,5,6,0,0,0,0,0,0,0,0
0,0,3,5,0,1,4,5,1,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,2,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,0,0,2,6,0,0,0,3,5,5,1,6,5,5,2,0,0,0,0,0,0,0,0
0,0,0,2,4,0,0,0,4,5,5,0,0,3,1,5,6,0,0,0,0,0,0,0
0,0,0,6,1,0,0,0,1,1,5,0,0,0,0,5,5,1,0,0,0,0,0,1
0,0,0,0,2,0,0,6,1,5,1,0,0,0,0,0,1,5,3,0,0,1,1,0
0,0,0,0,5,6,5,5,6,0,0,0,0,0,0,0,0,6,5,1,5,2,0,0
0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
