0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,6,6,5,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,6,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,1,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,5,5,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,1,5,13,10,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,1,5,5,10,16,0,0,5,1,5,5,5,5,0,0,0,0,0,0,0,0
2,5,0,1,5,5,10,13,0,1,6,4,1,1,1,1,0,0,0,0,0,0,0,0
0,0,0,5,5,3,1,0,2,5,6,6,6,14,6,2,0,0,0,0,0,0,0,0
0,0,0,0,5,5,5,1,0,1,6,1,4,1,3,5,0,1,1,3,1,0,0,0
0,0,0,0,4,5,5,5,5,5,5,6,5,5,5,1,1,5,5,2,5,5,0,0
0,0,0,0,0,4,5,1,5,5,5,5,5,4,1,1,4,1,5,6,6,5,1,0
0,0,0,0,0,0,4,5,5,5,5,5,5,5,1,5,5,5,6,6,6,5,5,0
0,0,0,0,0,0,0,1,5,5,5,5,2,5,2,5,1,5,6,1,6,6,5,6
0,0,0,0,0,0,0,1,5,5,5,5,6,5,1,5,1,5,1,6,6,6,2,5
0,0,0,0,0,0,0,0,5,5,5,6,6,5,1,5,1,5,5,1,5,5,5,0
0,0,0,0,0,0,0,0,3,1,1,5,5,5,2,5,1,5,5,5,5,1,5,0
0,0,0,0,0,0,1,5,4,3,5,5,6,2,1,5,4,1,5,5,5,5,2,0
0,0,0,0,0,0,0,5,5,1,5,5,1,5,5,1,5,5,4,5,5,1,0,0
0,0,0,0,0,0,4,5,5,1,0,0,0,0,0,1,1,1,5,1,0,0,0,0
0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0
0,0,3,5,5,1,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
0,1,5,5,1,6,6,6,6,6,6,6,6,6,1,5,5,5,1,6,0,0,0,0
0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0
