0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,14,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,10,6,18,18,10,2,0,1,0
0,0,0,0,0,0,0,0,0,0,2,6,6,3,5,1,8,13,18,18,13,8,5,0
0,0,0,0,0,0,0,0,0,0,6,5,5,2,6,3,8,4,10,10,13,0,6,0
0,0,0,0,0,0,0,0,0,0,1,5,15,15,2,6,5,0,10,18,1,4,6,0
0,0,0,0,0,0,0,0,0,0,5,1,15,15,15,1,5,0,2,18,13,1,5,0
0,0,0,0,5,1,2,0,0,5,1,13,6,6,2,5,5,0,0,0,5,5,5,0
0,0,0,0,2,6,4,1,0,6,1,1,2,6,0,1,0,0,0,0,8,6,4,0
0,0,0,2,6,1,6,3,0,0,1,6,6,0,6,1,1,0,0,0,2,0,3,0
0,0,0,1,0,1,6,6,0,2,5,6,6,1,6,6,6,4,3,0,1,6,3,0
0,0,0,3,0,5,6,6,3,6,6,6,6,6,6,6,6,1,6,4,4,6,2,0
0,0,0,5,0,6,6,6,1,6,6,6,6,6,6,6,6,6,6,2,6,6,2,0
0,0,1,4,6,6,6,5,1,2,4,6,2,6,6,6,1,6,6,1,6,6,2,0
0,0,5,6,6,4,6,6,1,6,0,0,6,6,6,6,2,2,6,1,0,6,2,0
0,0,6,6,6,1,6,5,4,6,6,0,0,6,6,6,0,0,6,1,2,4,1,0
0,0,0,6,6,2,6,1,0,2,6,6,6,6,6,6,0,0,6,2,4,5,6,0
0,0,0,3,1,6,6,6,1,6,4,6,6,6,6,1,0,0,0,2,1,2,0,0
0,0,0,1,6,3,1,0,1,6,2,0,6,3,5,6,3,0,0,2,5,5,0,0
0,0,0,5,6,4,0,0,1,2,2,1,1,1,4,2,0,0,0,6,5,8,0,0
0,0,0,0,0,0,0,0,3,6,6,1,1,6,6,5,0,0,0,5,6,0,0,0
0,0,0,0,0,0,0,0,2,6,2,0,0,2,6,6,0,0,0,2,4,0,0,0
0,0,0,0,0,0,0,2,6,3,0,0,0,0,2,3,1,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,0,0,3,5,3,6,0,2,1,0,0,0
0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,6,6,5,5,0,0,0
0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,6,6,0,0,0,0
0,0,0,0,4,3,1,6,3,3,0,0,0,0,0,0,5,4,5,6,6,0,0,0
0,0,0,0,6,1,4,1,5,0,0,0,0,0,0,1,2,3,2,5,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
