0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,18,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,18,10,16,16,13,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,5,10,10,1,19,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,16,1,5,5,5,1,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,5,5,5,4,5,1,4,5,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,1,4,5,9,14,12,4,1,6,0,0,0,0,0,6,6,0,0
0,0,0,0,0,5,5,14,15,15,14,14,14,1,1,0,0,0,0,0,1,6,0,0
0,0,0,0,0,0,5,2,6,5,15,14,4,1,6,0,0,0,0,0,6,5,0,0
0,0,0,0,0,0,0,4,6,1,1,1,1,5,0,0,0,0,0,0,6,5,0,0
0,0,0,0,0,0,0,6,1,5,5,5,4,1,6,0,0,0,0,6,6,4,0,0
0,0,0,0,0,0,0,0,6,5,5,5,5,5,0,0,0,0,0,3,6,1,0,0
0,0,0,0,1,1,1,1,1,6,6,3,4,5,3,2,0,0,0,1,6,1,0,0
0,0,3,4,5,5,5,4,1,1,5,5,5,5,6,5,1,0,0,6,6,1,0,0
0,0,5,5,4,6,1,5,5,1,1,5,6,1,1,5,1,0,3,6,6,3,0,0
0,1,5,6,6,6,6,1,5,5,1,4,5,1,5,6,6,5,1,6,6,6,0,0
8,4,1,6,6,6,6,5,2,5,1,1,5,1,5,5,5,3,6,6,5,0,0,0
3,5,2,6,5,3,6,5,1,5,1,1,5,5,3,5,5,1,6,6,4,0,0,0
1,1,5,0,6,5,2,5,1,5,4,1,5,5,1,3,5,5,6,6,1,0,0,0
4,5,3,5,1,3,5,5,1,5,3,2,5,5,0,0,2,5,3,1,3,0,0,0
6,5,1,5,5,5,5,5,1,5,1,1,5,1,0,0,6,5,5,5,6,0,0,0
0,1,3,5,5,5,5,1,5,5,1,1,6,6,1,0,5,5,5,5,0,0,0,0
0,1,5,1,5,5,5,4,4,5,1,5,6,6,5,1,0,1,1,4,0,0,0,0
0,0,1,5,5,1,5,5,5,1,1,1,1,4,0,0,0,6,1,0,0,0,0,0
0,0,0,1,4,5,5,1,1,4,5,5,5,1,0,0,6,6,5,0,0,0,0,0
0,0,0,0,0,0,3,5,5,5,5,6,6,6,0,0,4,5,0,0,0,0,0,0
0,0,0,0,0,2,5,5,5,2,1,4,1,5,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,6,1,5,5,5,1,1,5,1,0,4,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,5,5,6,3,5,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,5,1,0,0,3,3,5,2,4,0,0,0,0,0
0,0,0,0,0,0,0,5,2,5,6,1,6,0,1,5,2,2,0,0,0,0,0,0
0,0,6,6,6,6,5,6,6,6,6,4,3,5,5,4,2,6,6,6,6,6,0,0
