0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,9,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,10,19,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,13,18,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,8,10,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,0,10,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,6,3,0,4,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,2,0,0,2,5,5,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,5,2,0,6,6,0,2,2,2,0,0,0,0,0
0,4,3,6,0,0,0,0,0,2,5,3,0,2,4,5,6,2,5,5,2,0,0,0
0,0,0,0,5,6,3,4,2,5,1,6,3,5,2,5,5,2,6,1,5,2,0,0
0,0,0,0,0,0,2,5,6,6,4,3,2,5,5,5,5,2,3,5,5,2,0,0
0,0,0,0,0,0,0,0,2,5,5,6,6,6,6,6,6,2,2,6,4,0,0,0
0,0,0,0,0,0,0,8,3,2,1,2,4,5,5,5,2,3,5,5,0,0,0,0
2,0,0,0,0,0,0,0,2,3,3,5,3,6,3,5,1,5,5,5,0,0,0,0
0,0,0,0,0,0,0,0,2,5,1,5,0,5,6,6,5,2,5,4,4,2,0,0
0,0,0,0,0,0,0,0,8,5,5,5,8,6,5,2,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,5,5,2,4,5,6,5,5,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,4,4,2,5,5,6,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,2,5,5,1,2,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,6,6,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,6,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,2,5,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,5,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,5,2,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,4,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
